,De contemptu mundi,Elementa philosophiae,Elegia,Alexandreis,Bucolicum carmen,Carmina Burana,Rota Veneris,Ars grammatica,Commentarium in Martiani Capellae «De nuptiis Mercurii et Philologiae» I-II,De excidio Troiae historia,De nuptiis Philologiae et Mercurii,Commentarius in Vergilii Aeneidos libros,Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,De philosophia,In Vergilii Aeneide comentarii,In Vergilii Georgicis comentarii,Adelphi,Andria,Eunuchus,Heautontimorumenos,Hecyra,Phormio,"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",Fasti,Ibis,Metamorphoses,Ex Ponto,Tristia,B1,P3,W1,To,P5,F,Aeneid,Eclogues,Georgicon
Hecyra,0.37394782316599173,0.36482450324333315,0.23671524742497219,0.4336372271091069,0.4398889277638618,0.2932937750015311,0.3632535162416213,0.44084230927025936,0.3426696706242972,0.4066920207570309,0.3040268355802148,0.6203877457730159,0.41160427445694026,0.45610518028822467,0.3120612053393341,0.34017331765402503,0.1571318612843382,0.1873001870038884,0.12647763945299528,0.31005036951501264,3.3306690738754696e-16,0.12697956911407193,0.2522371389559671,0.31630331054605687,0.3652428035686397,0.4502122997069796,0.20343860763069543,0.23288971119175694,0.2801508981717067,0.25974731376548044,0.2517532697401682,0.25882448595228713,0.2565703589094963,1.0,0.5611350845253708,0.29940325743533436,0.6100602794925434
Phormio,0.4502797806734108,0.43570787859707427,0.338610374518284,0.5241561220283911,0.5255171769049546,0.38122255445302833,0.45666127608434104,0.5264388144091601,0.42770759476610176,0.48875150105669385,0.4056619695697322,0.6707583895557123,0.4789736381699744,0.5259315067977648,0.40139091325066945,0.4303395640700679,0.2346385251257901,0.22897289505060947,0.12431591565044497,0.2524370045915647,0.12697956911407193,0.0,0.3512833995758643,0.4071231945272027,0.46315130454837383,0.5356562339612394,0.3113674593500897,0.3400356000361163,0.38707937163691075,0.36870955720212606,0.3590812346223029,0.3669730115258655,0.3636447364360059,1.0,0.6383932881231253,0.4011589849516485,0.6836414338385739
"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",0.27145013306576293,0.25598041278159167,0.08115105911860343,0.18184475053459914,0.18165409808159672,0.14626460842498634,0.21657569463639992,0.375551029872208,0.34675159974869785,0.3220935917572839,0.21656573125854606,0.6070865146019384,0.2940541541481644,0.3713914795690708,0.27730513711508575,0.2932111577426135,0.2732405886759234,0.36863955829347883,0.34610504115994,0.41545667691822796,0.2522371389559671,0.3512833995758643,8.881784197001252e-16,0.08583573058887406,0.1715998015033422,0.1599053738011348,0.04662866652124409,0.04610184405156681,0.08907534913926052,0.08990787385924448,0.07999974658011022,0.08719919918142782,0.08526965820899313,1.0,0.2733800624345314,0.12800201150012913,0.2943401269208883
Fasti,0.26697693670960154,0.2230811584490192,0.14065105755132068,0.1294321386379862,0.13640503248156055,0.17344832957956002,0.25557425178527005,0.34290664051985265,0.29256121528842105,0.26985483290277423,0.1707120246044277,0.579709893448958,0.2816865096315919,0.34027343865193127,0.21834498599903862,0.23093120147003743,0.332991556003965,0.43994483087900016,0.4148431222449226,0.4826837117965752,0.31630331054605687,0.4071231945272027,0.08583573058887406,2.220446049250313e-16,0.16265151799514244,0.08141351762496574,0.09350685138628156,0.0794214861408925,0.15841529048738667,0.16617217434848586,0.15986988248500555,0.16163907713148717,0.16558070966168636,1.0,0.18120756202177757,0.19493169689176304,0.20941511678549396
Ibis,0.34118050253452625,0.3697468955795914,0.19335745087692824,0.18712427262796238,0.21737336186210532,0.28417921320217177,0.33888873886185455,0.3263913976016123,0.42091509896503143,0.3475180749510568,0.2149715522517267,0.6291504481240661,0.3968069782344573,0.4645724035847488,0.31312198482427644,0.3409818817411625,0.4195434531927338,0.49632427824906744,0.4761602302392428,0.526196684561296,0.3652428035686397,0.46315130454837383,0.1715998015033422,0.16265151799514244,0.0,0.17083690143918728,0.1432834429409764,0.13602287839047378,0.2312515575839469,0.22943171307883337,0.22814218714110512,0.2265847337501925,0.23006077122508684,1.0,0.2637238633201203,0.2731154619388194,0.30964409807071236
Metamorphoses,0.3856670275047588,0.3530170284463595,0.21627634142580898,0.08733575501722013,0.05227322080010477,0.28527525134461806,0.3408322693844509,0.43933567146582597,0.42935769721958084,0.344565080513783,0.2472324039873508,0.6577839877515601,0.392600516961519,0.4467097178671915,0.34536621407326606,0.34930374129880204,0.47602997207706943,0.558023351149446,0.5320388916809344,0.5907119578130617,0.4502122997069796,0.5356562339612394,0.1599053738011348,0.08141351762496574,0.17083690143918728,0.0,0.18160243009823196,0.13388275712383746,0.19113807233723956,0.20948765225287813,0.20851821583345742,0.2054381417815735,0.21149130301158803,1.0,0.0682596248815569,0.25109352034034305,0.09537402025763186
Ex Ponto,0.2463557917027801,0.2537630401229395,0.08027810027745608,0.19774070746347994,0.20838510530627585,0.1663430814203457,0.2396284619006538,0.37185644098444637,0.31767004282744493,0.3297552900988616,0.1908978572277249,0.589185905474504,0.3064418137306212,0.3708428955908404,0.24538735728963934,0.27070803229426665,0.238585690901015,0.33730877871610077,0.32354938290317414,0.39257720627336146,0.20343860763069543,0.3113674593500897,0.04662866652124409,0.09350685138628156,0.1432834429409764,0.18160243009823196,0.0,0.016556028120237265,0.10245170908069134,0.09545761916827578,0.08532472918092415,0.09105717461378837,0.09222806499103098,1.0,0.31610132705729665,0.15505077438985404,0.3577889544752524
Tristia,0.2621239038870431,0.26157474934968394,0.08830275269285481,0.1695260525846929,0.17015960873989966,0.18025706052808432,0.2493448660153449,0.3741114096852658,0.3296480879445689,0.3328911105124053,0.18973682007908843,0.597038270650313,0.33029878266052093,0.3766430526916986,0.26292862629289315,0.285973116284587,0.27223294589471647,0.36776168082551286,0.352861836012348,0.419485250194673,0.23288971119175694,0.3400356000361163,0.04610184405156681,0.0794214861408925,0.13602287839047378,0.13388275712383746,0.016556028120237265,0.0,0.09961712453099247,0.09583514475391319,0.08643038978660211,0.0917690981021061,0.09306210518679714,1.0,0.2689757012273959,0.1647008210806351,0.3123222337188294
B1,0.33088495090297887,0.35846160966787666,0.10736212069628004,0.20510770810796897,0.17418132509434947,0.19320920941511388,0.25997578789616893,0.4308578587556705,0.426612814094359,0.3699399726883996,0.2901005222102412,0.64184872029003,0.30594595724904683,0.45005756616121295,0.3316761798576374,0.3501639266547023,0.3119979717748742,0.39324379347313065,0.3783533553697045,0.44411500378058333,0.2801508981717067,0.38707937163691075,0.08907534913926052,0.15841529048738667,0.2312515575839469,0.19113807233723956,0.10245170908069134,0.09961712453099247,0.0,0.00345320180273867,0.005742329186000816,0.003775605873232668,0.004280994678579564,1.0,0.2629265942719805,0.14156519836793646,0.29187112739737786
P3,0.33072434314435784,0.3582322163997548,0.1055977639531861,0.21995522880310492,0.19133982583787268,0.1968345483425472,0.2661081353941145,0.43073090874973274,0.42428687381157193,0.38069600629032796,0.28822380964971417,0.6380803446967216,0.31805392841504776,0.4508753032288517,0.3284626512812905,0.35075986199884845,0.2952046339990503,0.37593808805009066,0.3636080115873127,0.4298242080606739,0.25974731376548044,0.36870955720212606,0.08990787385924448,0.16617217434848586,0.22943171307883337,0.20948765225287813,0.09545761916827578,0.09583514475391319,0.00345320180273867,3.3306690738754696e-16,0.0032472497294666613,0.0017998977061337573,0.0024264127654609613,1.0,0.2892225740684219,0.14581443342356148,0.3235332170853925
W1,0.3215292219809991,0.34483594810530305,0.09773545407753836,0.22413237861648472,0.19307976984923958,0.19423620252932972,0.2628034751454166,0.4295065032197879,0.4122677841893855,0.37999716089841507,0.2842879278728896,0.6340895734283676,0.3119045832362466,0.4412242403925054,0.3231737177592492,0.3462193734206368,0.2832074091861888,0.36579828806648906,0.3557841847034371,0.4213641360162361,0.2517532697401682,0.3590812346223029,0.07999974658011022,0.15986988248500555,0.22814218714110512,0.20851821583345742,0.08532472918092415,0.08643038978660211,0.005742329186000816,0.0032472497294666613,2.220446049250313e-16,0.0031080817974905584,0.0031125972670906776,1.0,0.29852921651185926,0.14948592884001177,0.33193886870457023
To,0.32207524670470844,0.3531438142767076,0.10346360759543405,0.21658577844847027,0.18790211428577785,0.1938816403837238,0.2631025252058091,0.43119458497416474,0.4205734365685323,0.37796190682081254,0.2851511503442338,0.6372395544490483,0.3126017036272569,0.4468000941385796,0.3272085298313273,0.34956734346583196,0.2918830217015346,0.3736854616872676,0.36134425709485274,0.42810575261085304,0.25882448595228713,0.3669730115258655,0.08719919918142782,0.16163907713148717,0.2265847337501925,0.2054381417815735,0.09105717461378837,0.0917690981021061,0.003775605873232668,0.0017998977061337573,0.0031080817974905584,2.220446049250313e-16,0.002763619284903762,1.0,0.28680762199175414,0.14430131068527796,0.32137531272490516
P5,0.32615483435093806,0.35303887989167826,0.10593203373642446,0.22471771738249613,0.19616273120662386,0.19625150679256753,0.26305455661349963,0.4293177680825849,0.421134541217016,0.37911386174272266,0.29036190828529784,0.6378611230727053,0.3132984372730846,0.44685910589049127,0.3290917523419874,0.35168678486725735,0.290037378198591,0.3716978942314956,0.3593185710516089,0.42511251132752226,0.2565703589094963,0.3636447364360059,0.08526965820899313,0.16558070966168636,0.23006077122508684,0.21149130301158803,0.09222806499103098,0.09306210518679714,0.004280994678579564,0.0024264127654609613,0.0031125972670906776,0.002763619284903762,0.0,1.0,0.2964536261109958,0.1460990722525013,0.329461516314005
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Aeneid,0.47983880218995645,0.4752124327931837,0.30427862698435415,0.10258984868015764,0.06355195072713604,0.33250623278619984,0.38948809314487376,0.49226343119714966,0.5406168818727675,0.38408544815230805,0.33291360468256126,0.7119912319973043,0.4409021492690752,0.5415893817372137,0.42281611884131753,0.4224992875776401,0.5776542529577262,0.638121978734203,0.6173930134853132,0.6730862821867787,0.5611350845253708,0.6383932881231253,0.2733800624345314,0.18120756202177757,0.2637238633201203,0.0682596248815569,0.31610132705729665,0.2689757012273959,0.2629265942719805,0.2892225740684219,0.29852921651185926,0.28680762199175414,0.2964536261109958,1.0,0.0,0.2704328135065551,0.043219797907945834
Eclogues,0.3425469353726869,0.3638367597278136,0.17175128111215499,0.23434898063571863,0.1936421676440646,0.14634077113396504,0.2549433970017899,0.39230182270604463,0.44561910731205967,0.38219777513177244,0.2865072162484671,0.6488012859955826,0.31801559788526323,0.4526673548333675,0.34064806942076653,0.3447211151436157,0.3171866281446041,0.3892306240010154,0.3779212622752608,0.4560782011120147,0.29940325743533436,0.4011589849516485,0.12800201150012913,0.19493169689176304,0.2731154619388194,0.25109352034034305,0.15505077438985404,0.1647008210806351,0.14156519836793646,0.14581443342356148,0.14948592884001177,0.14430131068527796,0.1460990722525013,1.0,0.2704328135065551,4.440892098500626e-16,0.2638640709372412
Georgicon,0.47849861046502085,0.4475189962490378,0.33358862113308063,0.13016788662430712,0.08643146074215069,0.3302724874856582,0.3740173720265446,0.4676938390896227,0.541040246289034,0.38534249145560706,0.3338981128872126,0.7147027889942774,0.4131062141542261,0.5171213678444889,0.4316982952217808,0.409265821056916,0.6196369755584952,0.6803543238372592,0.6559524552514495,0.7064819427516598,0.6100602794925433,0.6836414338385739,0.2943401269208883,0.2094151167854944,0.30964409807071236,0.09537402025763142,0.35778895447525216,0.3123222337188295,0.29187112739737786,0.3235332170853924,0.33193886870457,0.3213753127249054,0.329461516314005,1.0,0.043219797907946056,0.2638640709372412,0.0
