,De contemptu mundi,Elementa philosophiae,Elegia,Alexandreis,Bucolicum carmen,Carmina Burana,Rota Veneris,Ars grammatica,Commentarium in Martiani Capellae «De nuptiis Mercurii et Philologiae» I-II,De excidio Troiae historia,De nuptiis Philologiae et Mercurii,Commentarius in Vergilii Aeneidos libros,Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,De philosophia,In Vergilii Aeneide comentarii,In Vergilii Georgicis comentarii,Adelphi,Andria,Eunuchus,Heautontimorumenos,Hecyra,Phormio,Amores,Epistulae (vel Heroides),Medicamina faciei femineae,Ars Amatoria,Remedia amoris,Fasti,Ibis,Metamorphoses,Ex Ponto,Tristia,B1,P3,W1,To,P5,F,Aeneid,Eclogues,Georgicon
Tristia,0.8222102949054194,0.7902719062214095,0.5902400426110818,0.5270186873645863,0.6170995311441059,0.6495438852367088,0.8094633087354942,0.8392752688295539,0.8835317775786911,0.8955644776417195,0.6819095123689967,0.7033997721981728,0.835301077438194,0.8110960830744066,0.6951240243678511,0.7544530162671715,0.7230278570266631,0.7279500533103852,0.7355440367769246,0.7601401736223843,0.6962957566425081,0.7444850071727016,0.2971699133029161,0.2066561441614272,0.8428595348296921,0.38316901787473356,0.4577610484811916,0.36410463299745544,0.5069121180898439,0.32884451144440185,0.16007334259129968,0.0,0.7486752482847085,0.7527800072502897,0.734111669900946,0.7472532564779849,0.7538960527564769,1.0,0.5290476214093046,0.4897040067353592,0.6468076981693069
B1,0.9288604783748119,0.9290813773255964,0.5938839013927182,0.8337297518363566,0.5954581034966397,0.650971744110383,0.746200746145532,0.899649002840131,0.9385324365549842,0.9610231371320516,0.9060034392065703,0.8983190335170486,0.886299956606128,0.9311987035486791,0.8956388948460576,0.9226689081389073,0.8953824165777702,0.8891142743849385,0.9002938390185953,0.9006434573742381,0.8757716913530983,0.9102744917125472,0.7393833490689437,0.7307389979494396,0.9370508406504147,0.7714564309778382,0.7842660023804631,0.8117396368709635,0.8542142238282262,0.7934305275005569,0.7413117537963058,0.7486752482847085,0.0,0.02224427609234836,0.025964716844560698,0.02069831731319627,0.02482207684418214,1.0,0.8471956283399757,0.8227743875153993,0.8772888730997374
P3,0.929017471978818,0.9316997967487362,0.5966991701421648,0.8383642161995128,0.5999592622283249,0.6586797270378971,0.7480488779878545,0.9096283429188088,0.942663873348979,0.9605178561857539,0.907532383168046,0.8993658508926673,0.8898709507242889,0.9337465003617528,0.8968322658836062,0.9231172727094046,0.8958238716763905,0.8905915807550283,0.9012709289727849,0.9020967575707,0.876860523814751,0.9106386448688382,0.7435955642726606,0.732960073971155,0.9401718559365232,0.7742684944313403,0.7840790673809173,0.8146249479673158,0.8575002377910987,0.79647371307652,0.7445238764489751,0.7527800072502897,0.02224427609234836,7.882583474838611e-15,0.019718451334795994,0.01828050124449787,0.02124537241208202,1.0,0.8490131914665683,0.8250499285643182,0.8795257769775942
W1,0.9256370467393907,0.9248050238142425,0.5915118849548975,0.8263331468414467,0.6018800089312432,0.654247612547121,0.7451728625967284,0.897527264454321,0.939017304316063,0.9593588280959081,0.9005183312977894,0.8937344509713937,0.8821682670231215,0.9276389698326573,0.8901758027062074,0.9184719044754508,0.8887297654064887,0.8825736604963482,0.8940477238459462,0.894778077985039,0.8693394103724659,0.9044047183008185,0.7248533854686667,0.7128232017094513,0.9361952231029544,0.7588969931517423,0.7677799659002348,0.802575386359031,0.8468052225239665,0.7823491838808169,0.7258124860610511,0.734111669900946,0.025964716844560698,0.019718451334795994,1.2212453270876722e-15,0.021064760828194085,0.02513535735666461,1.0,0.840085547202183,0.812555122214785,0.8723451442291299
To,0.9271874007247766,0.928793245541828,0.5935882866523376,0.8345803479465916,0.6009335912572014,0.6547026495063086,0.7493013499530896,0.9043846090588209,0.9396683498029684,0.9612647858477819,0.9059801392925921,0.8978891721890302,0.8841853088457322,0.9312560168841849,0.8951363880648805,0.9219099530381024,0.8935752407541551,0.8873436685796388,0.8982368545851043,0.8989610312372363,0.8738124286762039,0.9085460418724813,0.7369907039775151,0.7254233749434562,0.938334294983577,0.7676935424782331,0.7787157656360616,0.8095095530468737,0.8539790477919849,0.7915676681003281,0.7388519292329145,0.7472532564779849,0.02069831731319627,0.01828050124449787,0.021064760828194085,9.325873406851315e-15,0.022840505639169617,1.0,0.8463166996542539,0.8200797974875869,0.8772020056355487
P5,0.9290429524010918,0.9323156626723009,0.5973666581909188,0.8400547247382697,0.5984452145534331,0.6575582224467453,0.7458303152485863,0.9086111742592567,0.9415119114965783,0.9612030746870046,0.9101167975287131,0.9022088320872529,0.8878917590560333,0.9341945511441592,0.8997114646153114,0.9262228081546935,0.8968378474897503,0.8910933457672603,0.9014730089016477,0.9019668088659538,0.8793597058310018,0.9112464833374925,0.7441312336927051,0.734671254984386,0.9388089866854443,0.7758934153299902,0.7880078060151606,0.8163312666232767,0.8596705370635146,0.7977860495520066,0.7456095531960588,0.7538960527564769,0.02482207684418214,0.02124537241208202,0.02513535735666461,0.022840505639169617,2.5646151868841116e-14,1.0,0.8521555976916005,0.8274189241761052,0.8831090255041469
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Aeneid,0.8450655355689817,0.8093620305844648,0.7369150633008009,0.4256316138877889,0.5723630706938369,0.7036025974463713,0.8582577972526388,0.8717022920712891,0.8920199636951225,0.8170201503503077,0.657640782738953,0.5832764274512334,0.8667484237993381,0.827008615578516,0.5713456766257591,0.7035558334157125,0.7951252997463645,0.8027675579253023,0.8075559502602816,0.8420468532612627,0.7854563039084964,0.8247034798613881,0.5390430069550255,0.5049557019626849,0.8563676009817038,0.5623694883166342,0.6405021140637965,0.44977675235565606,0.6662055119646513,0.31755562763414436,0.539352260063231,0.5290476214093046,0.8471956283399757,0.8490131914665683,0.840085547202183,0.8463166996542539,0.8521555976916005,1.0,2.220446049250313e-14,0.5894743139794625,0.40784768435036667
Eclogues,0.8658446786996846,0.8543650375474263,0.727179043491961,0.6758979201724902,0.6279164433834701,0.7025973624989539,0.8747106152509379,0.8987801596508683,0.9323628700974756,0.9295329332212816,0.7350267597979088,0.755580952177151,0.8861511266400222,0.8717926531067421,0.7499951211908362,0.7726891763360513,0.7586765328996173,0.7663904576372049,0.7703998836288523,0.7980151076886532,0.7467281394771288,0.7866463473634908,0.5053058847418679,0.47752565688197746,0.8642415709599984,0.5892417276710953,0.6134899532259014,0.5916781022450244,0.7136912590911024,0.5415949193394389,0.48758813477758434,0.4897040067353592,0.8227743875153993,0.8250499285643182,0.812555122214785,0.8200797974875869,0.8274189241761052,1.0,0.5894743139794625,0.0,0.5733659865212724
Georgicon,0.8750814368109487,0.792157413617487,0.7947408086480948,0.5876647641679024,0.598363923346974,0.7585511160686556,0.8730319298914201,0.8671419302865022,0.8940613697341369,0.9046122610830499,0.6511621016463587,0.6695918934361682,0.8794494646734982,0.8124301978180102,0.6624023504558004,0.638002443101708,0.8441135249172667,0.853956993964814,0.8482493689872536,0.8870990775381528,0.8437964939857412,0.8666542129522238,0.6180530733252405,0.6362696141285246,0.8337750886613715,0.6090111823333861,0.6812114323437564,0.5623276211679087,0.7103407858607225,0.4601083601052417,0.6456923692592966,0.6468076981693069,0.8772888730997374,0.8795257769775942,0.8723451442291299,0.8772020056355487,0.8831090255041469,1.0,0.40784768435036667,0.5733659865212724,8.548717289613705e-15
