,De contemptu mundi,Elementa philosophiae,Elegia,Alexandreis,Bucolicum carmen,Carmina Burana,Rota Veneris,Ars grammatica,Commentarium in Martiani Capellae «De nuptiis Mercurii et Philologiae» I-II,De excidio Troiae historia,De nuptiis Philologiae et Mercurii,Commentarius in Vergilii Aeneidos libros,Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,De philosophia,In Vergilii Aeneide comentarii,In Vergilii Georgicis comentarii,Adelphi,Andria,Eunuchus,Heautontimorumenos,Hecyra,Phormio,"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",Fasti,Ibis,Metamorphoses,Ex Ponto,Tristia,B1,P3,W1,To,P5,F,Aeneid,Eclogues,Georgicon
De nuptiis Philologiae et Mercurii,0.11160110302816484,0.09028391791040136,0.1673704299697546,0.14239806389915122,0.26446036044519916,0.11354191133866642,0.1140640942030503,0.15509833374002835,0.15190259385308647,0.1310257739645435,0.0,0.5145948987456419,0.19188278184975804,0.08624686036204154,0.09925269119421831,0.1075232214804831,0.27232510340910654,0.2953671982879349,0.2656875797624352,0.26362888267525064,0.22498626437745894,0.2623096897378001,0.18294300337649771,0.13825602750267263,0.18429998743204756,0.2282132593523255,0.16369632136679935,0.16385275099027186,0.2519663768613909,0.24861874448621302,0.24534097948614464,0.24651990754878528,0.25195943785342434,1.0,0.3049294952703785,0.23658121701190138,0.31129185801778914
Commentarius in Vergilii Aeneidos libros,0.5366004026938009,0.5210694693788199,0.588933647305715,0.6181498104339962,0.6867646453568987,0.544996025015662,0.5595104849252297,0.5751844059308309,0.5260298490777457,0.5664801587942632,0.5145948987456419,0.0,0.5461818233661206,0.5227171170676496,0.502037290062263,0.5115202282998979,0.6072634743368186,0.6247490986811088,0.6109630640659651,0.6037017289269572,0.5862232849816061,0.5994138639572474,0.598996481924837,0.5731013154250342,0.6244189831330551,0.6584210031031303,0.5841356073774839,0.5931527651422419,0.6315457647157465,0.626839226109871,0.6231023225108223,0.626653985115784,0.6272784789218298,1.0,0.7134051103347536,0.6323431451357246,0.713542777810086
Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,0.17129540728850645,0.1599170259538305,0.24133659270565688,0.28650821319992403,0.39125538331105003,0.13702173985281085,0.15389250587260495,0.26194379281814095,0.2377721520198811,0.23170891928451143,0.19188278184975804,0.5461818233661206,0.0,0.15396356352378926,0.15568081554613944,0.15793297962927488,0.350383032455459,0.3848327204699249,0.35197489539540716,0.34681738577920096,0.3544191403209621,0.36912224661345927,0.2641507606232577,0.25017845095636004,0.37689386571635664,0.37810359995789955,0.28996552350960425,0.3143557328572405,0.2784635148533601,0.29022128128125013,0.28483711925763633,0.28579206594170015,0.2872764645136716,1.0,0.4156448651907091,0.2632021210413825,0.38710889803113424
De philosophia,0.11729215800169757,0.0023499714634210855,0.22298720314328957,0.23369061676157676,0.38200944151678073,0.10722468021765008,0.108242559676761,0.18709625193262136,0.1417545790098752,0.15293237883799737,0.08624686036204154,0.5227171170676496,0.15396356352378926,0.0,0.11727642212124056,0.11978869232303624,0.28590120987227974,0.34620601910022053,0.3105166739638956,0.3038135307371195,0.2847818740806237,0.2950360975687375,0.21425734400193752,0.17988705841083452,0.3417142108534188,0.32355151992034337,0.22130235822589728,0.23006690920570205,0.3092678284106295,0.3089102528327433,0.2969327673899933,0.30498273528606457,0.304870113782327,1.0,0.42894833920120945,0.29769606545268024,0.4094568768263943
In Vergilii Aeneide comentarii,0.14187709839835172,0.11592080508698799,0.22758657571913032,0.25965590294961816,0.3826160194813374,0.14150034430281033,0.17032217724823184,0.22531432401733542,0.130007806962109,0.14798175002441694,0.09925269119421831,0.502037290062263,0.15568081554613944,0.11727642212124056,0.0,0.008202282633527402,0.27934168820163874,0.3046812517044034,0.28006210020653544,0.26932845942454653,0.2399337581950296,0.2629182066579202,0.25376505844976927,0.19685944595948102,0.2960000568303409,0.33833539444409844,0.2265899016179722,0.24663012884369484,0.3029107454831492,0.29813313354623006,0.29330682906791694,0.2980594794287391,0.29994212199528447,1.0,0.41805617374816106,0.3009923511540614,0.42144433020125627
In Vergilii Georgicis comentarii,0.14828503831819417,0.11845643223881086,0.23788387161069635,0.25689058712208857,0.38051187937716346,0.1414997969540942,0.16285977170864152,0.2386396695003129,0.12146025091895796,0.14296981982304258,0.1075232214804831,0.5115202282998979,0.15793297962927488,0.11978869232303624,0.008202282633527402,0.0,0.3095022588408819,0.3390139084683724,0.30863836864066785,0.3004018300896276,0.27074530280574627,0.29790485288245405,0.2691554485864619,0.2088372127802417,0.32457680054817584,0.3412588062922084,0.25187269692501757,0.26977041290563375,0.3212045480827941,0.3205261587459334,0.3165651775574905,0.3205785488435102,0.3225807237844296,1.0,0.4075774102692198,0.31039984403904175,0.40262303018408385
Adelphi,0.31580582124208756,0.2821397466743525,0.1699915202332979,0.40370229935613877,0.39960943224762646,0.21384659347243762,0.31950510548402944,0.4216028875581608,0.30621995866534524,0.35248885291628684,0.27232510340910654,0.6072634743368186,0.350383032455459,0.28590120987227974,0.27934168820163874,0.3095022588408819,0.0,0.06798973828964594,0.044565389679230294,0.040609963288001594,0.04991874426915699,0.01747428182676114,0.18367508624564155,0.25083341180177987,0.35085428128931384,0.4239228832917904,0.15329826279573489,0.19049475384496117,0.22406497268074266,0.2028837843938841,0.19043311862398504,0.20065618952860487,0.19815089701941835,1.0,0.5305574763555283,0.2086714642529348,0.5818848150895342
Andria,0.33687694511722543,0.3413067273798437,0.18733477620554706,0.42374167939833074,0.4256551844453408,0.24146153792159597,0.3458517581232965,0.4358462649100695,0.34280651940977314,0.3815065256207729,0.2953671982879349,0.6247490986811088,0.3848327204699249,0.34620601910022053,0.3046812517044034,0.3390139084683724,0.06798973828964594,0.0,0.03829491302010313,0.03445443473286991,0.045273386860581466,0.049069416262215726,0.21129542081542174,0.3008544931633116,0.3716215315950552,0.4601452191836394,0.1800682221237675,0.2171740740127952,0.23822193811780057,0.21401511126514594,0.20261647569646024,0.21286906119633442,0.21052081874200124,1.0,0.5557524572804855,0.21427118511972565,0.6108437410649028
Eunuchus,0.30845761160411556,0.30829717990932026,0.1447300124298928,0.38691454512190293,0.3821633286448979,0.2076790928586223,0.3029311420973586,0.41250360975871536,0.30594275735294185,0.35197910148950795,0.2656875797624352,0.6109630640659651,0.35197489539540716,0.3105166739638956,0.28006210020653544,0.30863836864066785,0.044565389679230294,0.03829491302010313,3.3306690738754696e-16,0.009828782411332337,0.023606342631698696,0.030853107030577753,0.16417135961555096,0.2509999718090816,0.32903788258995714,0.41425497049829285,0.14008399581251674,0.17836278008338424,0.20035702818977297,0.17925792254490303,0.17045493864707295,0.17775019141743587,0.17437529014914266,1.0,0.5157017406783788,0.1785344632160314,0.5698629251530429
Heautontimorumenos,0.305709074230331,0.3002834154912287,0.1419884454034751,0.3982088224902399,0.3965449972054337,0.20657685761949673,0.3036703708109383,0.4033594560747237,0.29906411013557044,0.3474682481577982,0.26362888267525064,0.6037017289269572,0.34681738577920096,0.3038135307371195,0.26932845942454653,0.3004018300896276,0.040609963288001594,0.03445443473286991,0.009828782411332337,0.0,0.014298682108035088,0.024038532687822745,0.1596119523925671,0.2516136637435501,0.31736263432556266,0.4220555903559531,0.1306402288803712,0.1698374543357608,0.19808491637681602,0.17480242884795805,0.16354040835884243,0.17375543217489164,0.16893516524083008,1.0,0.5328755725560461,0.18758355839222263,0.5859384606457838
Hecyra,0.283760856630801,0.28185568980558773,0.14370910124601166,0.3714702004236057,0.38748069022072373,0.2041373961854821,0.2904743879748627,0.37926097404554016,0.2643775795821861,0.31805546827356046,0.22498626437745894,0.5862232849816061,0.3544191403209621,0.2847818740806237,0.2399337581950296,0.27074530280574627,0.04991874426915699,0.045273386860581466,0.023606342631698696,0.014298682108035088,0.0,0.02840413754045179,0.16363931634124573,0.23627989774104718,0.2904569855749415,0.39810763113328074,0.11667898113747455,0.150192660714907,0.19257801512706896,0.16731995360898877,0.159646432145924,0.16809432996278106,0.1651054570951065,1.0,0.5156391591501726,0.19479334220838762,0.5743806667941962
Phormio,0.30285958932871826,0.28911070617483237,0.1724982034475785,0.41250100908110476,0.42024905623080167,0.22306340117803136,0.323317945468662,0.4149775325199653,0.2858979883952768,0.3453530152930251,0.2623096897378001,0.5994138639572474,0.36912224661345927,0.2950360975687375,0.2629182066579202,0.29790485288245405,0.01747428182676114,0.049069416262215726,0.030853107030577753,0.024038532687822745,0.02840413754045179,0.0,0.19079093967453387,0.2622012571735932,0.3309268079652985,0.4339527683110863,0.1502793085216989,0.18512768431043058,0.23272313580358317,0.20755627736993287,0.1965957892409722,0.2070382693081816,0.20224436379219846,1.0,0.5561451271254374,0.23324156541981012,0.6170360148694232
"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",0.2156235945752275,0.21310442487657366,0.04607672850628852,0.16128812264235437,0.16879525333092427,0.12235627261059179,0.18450425489910738,0.35008897982953935,0.3142662438802466,0.2689815113971187,0.18294300337649771,0.598996481924837,0.2641507606232577,0.21425734400193752,0.25376505844976927,0.2691554485864619,0.18367508624564155,0.21129542081542174,0.16417135961555096,0.1596119523925671,0.16363931634124573,0.19079093967453387,0.0,0.06995103329810526,0.15611969247280133,0.15238999111833262,0.026647000653032937,0.028209764504571022,0.056654521217211484,0.05710999527257077,0.04739849662027784,0.054623453569657254,0.05153819979706509,1.0,0.259942185772695,0.08869560561601653,0.28430777836100196
Fasti,0.21384250922913217,0.18244326784622344,0.10667688548108722,0.10700149843038231,0.116748319569984,0.13840527343042552,0.21556697610953401,0.31521681865415085,0.2615517091116203,0.21541149207196575,0.13825602750267263,0.5731013154250342,0.25017845095636004,0.17988705841083452,0.19685944595948102,0.2088372127802417,0.25083341180177987,0.3008544931633116,0.2509999718090816,0.2516136637435501,0.23627989774104718,0.2622012571735932,0.06995103329810526,2.220446049250313e-16,0.151044835326968,0.07285365872293725,0.07860810066190793,0.0634618365070907,0.12025203814368135,0.12801139398200267,0.12188456582793561,0.12468089517095282,0.12797009143262672,1.0,0.1677343204767806,0.1539207284342884,0.1980270264875975
Ibis,0.3003731081595532,0.3455100300895184,0.16738828528393312,0.16294186016696266,0.1973187573187306,0.25785739544102393,0.3070424208652539,0.2995855883528866,0.40002425830045396,0.2980513871530317,0.18429998743204756,0.6244189831330551,0.37689386571635664,0.3417142108534188,0.2960000568303409,0.32457680054817584,0.35085428128931384,0.3716215315950552,0.32903788258995714,0.31736263432556266,0.2904569855749415,0.3309268079652985,0.15611969247280133,0.151044835326968,0.0,0.16465171463587747,0.12879088568604968,0.12385671999006309,0.19365439267316342,0.1909775478863165,0.19018182764598557,0.1887283591378891,0.19231968373647346,1.0,0.24636223317612183,0.23148634212621577,0.2961805095557084
Metamorphoses,0.3542090132421023,0.3308406636600296,0.19769863864056558,0.07116204409932292,0.037383833826107105,0.2681101776063458,0.31904382978432344,0.426545290995891,0.4151890677054114,0.3025757315246269,0.2282132593523255,0.6584210031031303,0.37810359995789955,0.32355151992034337,0.33833539444409844,0.3412588062922084,0.4239228832917904,0.4601452191836394,0.41425497049829285,0.4220555903559531,0.39810763113328074,0.4339527683110863,0.15238999111833262,0.07285365872293725,0.16465171463587747,0.0,0.1761762795202486,0.12747924433359592,0.16709732207079697,0.18628968826277104,0.18572315334780987,0.18315225081371345,0.18902113646762275,1.0,0.05420590158459804,0.22403252842372945,0.08515170821246465
Ex Ponto,0.19847798030569108,0.21804958974867217,0.05379774053125641,0.18466738567463148,0.19787263702697844,0.14422670996962905,0.21287501187797564,0.3530267710790853,0.29043238717569986,0.28354604609299316,0.16369632136679935,0.5841356073774839,0.28996552350960425,0.22130235822589728,0.2265899016179722,0.25187269692501757,0.15329826279573489,0.1800682221237675,0.14008399581251674,0.1306402288803712,0.11667898113747455,0.1502793085216989,0.026647000653032937,0.07860810066190793,0.12879088568604968,0.1761762795202486,3.3306690738754696e-16,0.012226523524480948,0.07045055164347436,0.06197482431772072,0.05126267163560361,0.05851365690464361,0.05844217861526635,1.0,0.30524573473325567,0.11761862948105195,0.35043660962805256
Tristia,0.21713878293649014,0.22771679602442685,0.06330856829070675,0.15439839157156565,0.15789190207826087,0.16107203430137618,0.22015756004614773,0.3568948289781324,0.304755081547591,0.28538217646750674,0.16385275099027186,0.5931527651422419,0.3143557328572405,0.23006690920570205,0.24663012884369484,0.26977041290563375,0.19049475384496117,0.2171740740127952,0.17836278008338424,0.1698374543357608,0.150192660714907,0.18512768431043058,0.028209764504571022,0.0634618365070907,0.12385671999006309,0.12747924433359592,0.012226523524480948,0.0,0.06800654035895315,0.06312093748533754,0.05346812001482837,0.06006559569854064,0.0601431142756329,1.0,0.2560281563847676,0.13160791565161856,0.3038944567503279
B1,0.27689645694335974,0.31656967778049416,0.07692005733243623,0.17378724250167688,0.14866486248048816,0.15779078731508123,0.22435737106128306,0.40203165966915155,0.3953320616114606,0.3144397906695098,0.2519663768613909,0.6315457647157465,0.2784635148533601,0.3092678284106295,0.3029107454831492,0.3212045480827941,0.22406497268074266,0.23822193811780057,0.20035702818977297,0.19808491637681602,0.19257801512706896,0.23272313580358317,0.056654521217211484,0.12025203814368135,0.19365439267316342,0.16709732207079697,0.07045055164347436,0.06800654035895315,0.0,0.002853223755978629,0.00534431695617088,0.0031709576813503393,0.0035878808869284073,1.0,0.22605170533749297,0.07207058646326503,0.2611553719628553
P3,0.27482346333277285,0.3149442273893651,0.07427412613728979,0.19007217636385698,0.16691767435298688,0.16133260283887663,0.23014454406787566,0.4007849192717309,0.39157980422643435,0.32533257063859533,0.24861874448621302,0.626839226109871,0.29022128128125013,0.3089102528327433,0.29813313354623006,0.3205261587459334,0.2028837843938841,0.21401511126514594,0.17925792254490303,0.17480242884795805,0.16731995360898877,0.20755627736993287,0.05710999527257077,0.12801139398200267,0.1909775478863165,0.18628968826277104,0.06197482431772072,0.06312093748533754,0.002853223755978629,0.0,0.0025380105572512246,0.001381096652724123,0.0015300685482607657,1.0,0.2543514615450795,0.07597473452730164,0.29484483399942896
W1,0.26632463021349106,0.3009204683665575,0.06698465233885409,0.19470891895245135,0.17038934485425616,0.16015604775369852,0.22831569380716032,0.4011201253759449,0.37920027670732126,0.32538394854894026,0.24534097948614464,0.6231023225108223,0.28483711925763633,0.2969327673899933,0.29330682906791694,0.3165651775574905,0.19043311862398504,0.20261647569646024,0.17045493864707295,0.16354040835884243,0.159646432145924,0.1965957892409722,0.04739849662027784,0.12188456582793561,0.19018182764598557,0.18572315334780987,0.05126267163560361,0.05346812001482837,0.00534431695617088,0.0025380105572512246,0.0,0.002411450411883953,0.002117670096492552,1.0,0.2653790694287532,0.08192424411129506,0.30540310170153684
To,0.26647506513183983,0.3107263107467536,0.07265751006113386,0.18671148617953048,0.16403328951096752,0.15854853372147726,0.2273965100052887,0.40233977606999194,0.3886900352975502,0.32316699864591103,0.24651990754878528,0.626653985115784,0.28579206594170015,0.30498273528606457,0.2980594794287391,0.3205785488435102,0.20065618952860487,0.21286906119633442,0.17775019141743587,0.17375543217489164,0.16809432996278106,0.2070382693081816,0.054623453569657254,0.12468089517095282,0.1887283591378891,0.18315225081371345,0.05851365690464361,0.06006559569854064,0.0031709576813503393,0.001381096652724123,0.002411450411883953,0.0,0.0019304597349000252,1.0,0.2527739586959554,0.07537007978174115,0.2939213436728394
P5,0.271160887375113,0.31036527276824133,0.07500729322899369,0.19486036244677052,0.17261399306629976,0.16078701549910135,0.22754466249934813,0.4002422832821274,0.3893821182729197,0.32444560599861283,0.25195943785342434,0.6272784789218298,0.2872764645136716,0.304870113782327,0.29994212199528447,0.3225807237844296,0.19815089701941835,0.21052081874200124,0.17437529014914266,0.16893516524083008,0.1651054570951065,0.20224436379219846,0.05153819979706509,0.12797009143262672,0.19231968373647346,0.18902113646762275,0.05844217861526635,0.0601431142756329,0.0035878808869284073,0.0015300685482607657,0.002117670096492552,0.0019304597349000252,1.1102230246251565e-16,1.0,0.26301111516889053,0.0767750401449433,0.30191517845819626
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Aeneid,0.4461904830036819,0.4468533384299004,0.2773957265066893,0.08239662407911408,0.03610182477494284,0.3040149687726328,0.3581279619266897,0.470221116542447,0.5223133797890172,0.3471396089142065,0.3049294952703785,0.7134051103347536,0.4156448651907091,0.42894833920120945,0.41805617374816106,0.4075774102692198,0.5305574763555283,0.5557524572804855,0.5157017406783788,0.5328755725560461,0.5156391591501726,0.5561451271254374,0.259942185772695,0.1677343204767806,0.24636223317612183,0.05420590158459804,0.30524573473325567,0.2560281563847676,0.22605170533749297,0.2543514615450795,0.2653790694287532,0.2527739586959554,0.26301111516889053,1.0,3.3306690738754696e-16,0.23146515878986973,0.022773071296184333
Eclogues,0.27236198010030477,0.30957165083803895,0.10906120507532491,0.18529552651983439,0.1760021278115771,0.12141957472570064,0.19918313342612415,0.3495873835237979,0.4050669698024233,0.3101707783780784,0.23658121701190138,0.6323431451357246,0.2632021210413825,0.29769606545268024,0.3009923511540614,0.31039984403904175,0.2086714642529348,0.21427118511972565,0.1785344632160314,0.18758355839222263,0.19479334220838762,0.23324156541981012,0.08869560561601653,0.1539207284342884,0.23148634212621577,0.22403252842372945,0.11761862948105195,0.13160791565161856,0.07207058646326503,0.07597473452730164,0.08192424411129506,0.07537007978174115,0.0767750401449433,1.0,0.23146515878986973,6.661338147750939e-16,0.2459140603137474
Georgicon,0.4428172356837038,0.42913166904933275,0.3106040802902893,0.10132331617847623,0.07162426355503404,0.3039832676656833,0.34185930356303684,0.44721386178425737,0.5291793969238212,0.3343085945842095,0.31129185801778925,0.713542777810086,0.38710889803113413,0.4094568768263942,0.42144433020125605,0.40262303018408396,0.5818848150895342,0.6108437410649029,0.5698629251530427,0.5859384606457838,0.5743806667941962,0.6170360148694232,0.28430777836100185,0.1980270264875974,0.2961805095557085,0.08515170821246487,0.35043660962805245,0.3038944567503282,0.26115537196285554,0.29484483399942885,0.30540310170153695,0.2939213436728395,0.30191517845819615,1.0,0.022773071296184222,0.24591406031374752,0.0
