,De contemptu mundi,Elementa philosophiae,Elegia,Alexandreis,Bucolicum carmen,Carmina Burana,Rota Veneris,Ars grammatica,Commentarium in Martiani Capellae «De nuptiis Mercurii et Philologiae» I-II,De excidio Troiae historia,De nuptiis Philologiae et Mercurii,Commentarius in Vergilii Aeneidos libros,Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,De philosophia,In Vergilii Aeneide comentarii,In Vergilii Georgicis comentarii,Adelphi,Andria,Eunuchus,Heautontimorumenos,Hecyra,Phormio,"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",Fasti,Ibis,Metamorphoses,Ex Ponto,Tristia,B1,P3,W1,To,P5,F,Aeneid,Eclogues,Georgicon
Ex Ponto,0.6477704561347211,0.3995182308208508,0.43108783357348734,0.4160087597358937,0.4525470958013049,0.3921188475095876,0.5518332008810445,0.5140185493761446,0.42443901218510416,0.6226058108053146,0.3258431475366611,0.6352826464233592,0.5525801694626756,0.5294603141359913,0.33660170733010397,0.38168261312673846,0.49632949879252863,0.511756622047415,0.5504993318609743,0.5488000961599981,0.4620263699626155,0.5452397052104125,0.28036519712607144,0.25838009980977605,0.4672749565424996,0.288916132965113,0.0,0.1815805307043863,0.3621180376069274,0.35642399416642423,0.3473704438435772,0.3522169831665367,0.35834989029105524,1.0,0.42103301167025264,0.5270041861498015,0.5166734650700988
Tristia,0.6501334767271518,0.3979261715421012,0.42856876548818845,0.38733927863226747,0.4187188478090136,0.39406499580711496,0.551340314831414,0.5090308424088051,0.4266547922001632,0.6182286568127292,0.3158912221081108,0.6370679836469896,0.5620016958267422,0.5275861522784728,0.34252494104702524,0.38577903458092855,0.5125164205275471,0.5277222473883784,0.5636266212638178,0.5627608907637675,0.47452937115148186,0.5588008609443549,0.26881348382236514,0.23566903837428965,0.45306816253213844,0.2363298219954324,0.1815805307043863,3.497202527569243e-14,0.35079509872751136,0.3474506167909662,0.3385099480095588,0.3434895603925252,0.3496627776471535,1.0,0.37165400794694214,0.5251344783673672,0.47585761446951746
B1,0.722611573001138,0.5445058191746011,0.5106952054988109,0.49352326666096646,0.49627357823924934,0.47841825068152777,0.6124985032894994,0.6111035678226098,0.5725769279668254,0.6882424728601322,0.4792078766073723,0.7197904481685642,0.6022693489258093,0.6372455823840577,0.4826829796627673,0.5152967627713596,0.5983291944968165,0.6014468312335433,0.6345560001125012,0.6346406780993015,0.5665650839653693,0.6435028749882792,0.39720132279287057,0.3995787126091239,0.5853669364406393,0.3860428257502272,0.3621180376069274,0.35079509872751136,0.0,0.11156095881883876,0.11018870915667356,0.10786288746803663,0.13301344141261195,1.0,0.45541538118595093,0.5785734810837615,0.5364751623457832
P3,0.7220013753697799,0.5437794792545145,0.5088571534673596,0.5019657045225778,0.5058668994534337,0.4797338364678866,0.6148034605007884,0.6104683649671456,0.5701372660138522,0.6929529049401197,0.47721652522644153,0.7164390236907041,0.6087155518406273,0.6372961930503036,0.479403435336747,0.5149547218183015,0.5877432006885781,0.5896022530741105,0.6255080893379747,0.6246677895408317,0.5537814720115048,0.6323273269775522,0.3969294178411228,0.4040426409867892,0.5840836561832828,0.39876371079310013,0.35642399416642423,0.3474506167909662,0.11156095881883876,0.0,0.09062803118036644,0.09236278629194017,0.11452219411678233,1.0,0.4738693045379333,0.5798326132786787,0.555998851910382
W1,0.7174139968631352,0.5329731278160019,0.5033632488075426,0.5029142544957488,0.505569653189761,0.47646713914755146,0.6120621704627041,0.6085137892469452,0.560064610396531,0.6917417525241725,0.47285946135496815,0.7125459095728686,0.6035499290211128,0.629891420100065,0.47391633606323036,0.510214350531699,0.5799278817968077,0.5821060159361866,0.620022674365255,0.6181635063065143,0.5481325895376213,0.6259065903181684,0.3883809074016705,0.39749264252007155,0.58240160107997,0.396298779265731,0.3473704438435772,0.3385099480095588,0.11018870915667356,0.09062803118036644,3.352873534367973e-14,0.09278287105446015,0.11242751276050977,1.0,0.47921860351181167,0.5807015785741426,0.5603406684363765
To,0.7181286484509279,0.539423499134202,0.5070909551529637,0.4989954338360908,0.5029948158870842,0.47713837655247826,0.6126359026610321,0.6099203066298101,0.5666527967319073,0.6911657621800118,0.47400190952264654,0.7153493075282812,0.6048803213365453,0.6340261702021648,0.4776494396027786,0.5133327602760861,0.5854100517176744,0.5876475104483276,0.6237292118854494,0.6231317235766026,0.552778441089331,0.6309695878847648,0.3940487611540726,0.39985303641080705,0.5820459557676597,0.3948573162330231,0.3522169831665367,0.3434895603925252,0.10786288746803663,0.09236278629194017,0.09278287105446015,0.0,0.118665371834346,1.0,0.47140022329421793,0.5787058777277263,0.5539557967164923
P5,0.7221846464568833,0.5432172634179037,0.5127165153893627,0.5081429633310124,0.5120142305558453,0.4824838714381404,0.6154688703027744,0.6120146541824525,0.5707246781931156,0.694221827924296,0.4822105910587977,0.7181248690983288,0.6084293955743808,0.63714896226937,0.4833050878019425,0.5189080230545242,0.5875695295237626,0.5896057014109114,0.6253653503493619,0.6241152595065953,0.5549880763152059,0.6318766322146633,0.397333193129072,0.40754486629873066,0.587199445001003,0.4042036339811712,0.35834989029105524,0.3496627776471535,0.13301344141261195,0.11452219411678233,0.11242751276050977,0.118665371834346,0.0,1.0,0.48237548382603,0.5825655319473804,0.5627544289634628
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Aeneid,0.7443895792450188,0.5566978584697473,0.5492553152934976,0.3070595079383357,0.31728223824524804,0.48707822836633496,0.6234197907056959,0.5872992798248651,0.5917064985075144,0.6267079149045534,0.4154718286928164,0.7264517456535363,0.6233359226256452,0.6402897393172123,0.4553998996836015,0.4817420495440651,0.7067257503639919,0.7199473221280097,0.7321648493129334,0.7445675014608711,0.6880197608825348,0.7495620251574445,0.4256083360582742,0.29533777547915185,0.5236510530167293,0.14663844863362396,0.42103301167025264,0.37165400794694214,0.45541538118595093,0.4738693045379333,0.47921860351181167,0.47140022329421793,0.48237548382603,1.0,0.0,0.5667055375206773,0.23452930174836428
Eclogues,0.7865469430191733,0.6450253945271188,0.6437898346712834,0.6131601365569952,0.5974331574432821,0.5636441188372423,0.6952382017150411,0.6733266551248425,0.674454994726547,0.7585845580150862,0.5872800576977486,0.7824658865888744,0.6967635628004352,0.7162080008842173,0.5955934529916784,0.6077433085931925,0.6861968348237258,0.687380776438851,0.712636632987833,0.7197394092348034,0.6712593734135727,0.7262045209256677,0.5419009705026588,0.5394837308810667,0.6899336151206414,0.5465228857422297,0.5270041861498015,0.5251344783673672,0.5785734810837615,0.5798326132786787,0.5807015785741426,0.5787058777277263,0.5825655319473804,1.0,0.5667055375206773,5.473399511402022e-14,0.598878682060914
Georgicon,0.7732075869415633,0.5823310376502342,0.6148434297666352,0.4076595999299839,0.40201834006396286,0.5413650132343242,0.6571434406391677,0.6155584573160878,0.6368219075801416,0.6771187863154998,0.4812599786445316,0.761635387305978,0.6489995098084391,0.6609939679000361,0.5299463708130466,0.5094089739789456,0.7652749050612317,0.7804738611473137,0.7863280363552725,0.7963718810169598,0.7540511826116185,0.8054251043762505,0.5028167941366956,0.39483798234035206,0.6024572295327875,0.2664508051640777,0.5166734650700988,0.47585761446951746,0.5364751623457832,0.555998851910382,0.5603406684363765,0.5539557967164923,0.5627544289634628,1.0,0.23452930174836428,0.598878682060914,0.0
