,De contemptu mundi,Elementa philosophiae,Elegia,Alexandreis,Bucolicum carmen,Carmina Burana,Rota Veneris,Ars grammatica,Commentarium in Martiani Capellae «De nuptiis Mercurii et Philologiae» I-II,De excidio Troiae historia,De nuptiis Philologiae et Mercurii,Commentarius in Vergilii Aeneidos libros,Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,De philosophia,In Vergilii Aeneide comentarii,In Vergilii Georgicis comentarii,Adelphi,Andria,Eunuchus,Heautontimorumenos,Hecyra,Phormio,"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",Fasti,Ibis,Metamorphoses,Ex Ponto,Tristia,B1,P3,W1,To,P5,F,Aeneid,Eclogues,Georgicon
De nuptiis Philologiae et Mercurii,0.16920941247936783,0.11669387027761136,0.26854046606570714,0.18957029243527834,0.35764228262531494,0.19595033013894214,0.17003436163269614,0.17557501762558414,0.2776279313803556,0.16714240713589223,0.0,0.6125204652017667,0.2158151694189553,0.13571145394338024,0.15314639276795328,0.17011041832436846,0.3470322538039051,0.510265142473619,0.46050097677812984,0.5765305132071783,0.2948135612145495,0.43464027835147734,0.2014226570839024,0.19570530911588802,0.2532724823050079,0.286756411965157,0.1964668740682568,0.20349227119790725,0.38515376406635715,0.3950298611380718,0.37865167399330424,0.38684261541072507,0.40064977188904083,1.0,0.3178845940843551,0.2515395595084893,0.2812534810891232
Commentarius in Vergilii Aeneidos libros,0.653510756452514,0.626581665232411,0.717605971356645,0.7182172900443068,0.793677179633219,0.6651504132853485,0.6592119413477577,0.6696388566238556,0.6413345123318239,0.6720089926808724,0.6125204652017667,0.0,0.6441432026202865,0.6370325827263226,0.5979597120447979,0.6102640311945451,0.6980237617755802,0.7818240439522469,0.7590049758737853,0.8097139626846135,0.6899490552292837,0.7386565256038793,0.7020561036551285,0.7042158551576696,0.7400312585612145,0.7677676776586566,0.6906804987359723,0.7076619627285341,0.7713170572251336,0.7723847743232171,0.7654166990264649,0.7706467272472817,0.7736383235309299,1.0,0.7827419092744159,0.7165678303149757,0.7635096453162427
Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,0.1868368514233445,0.17434741789352337,0.2786386196239501,0.30000073905124935,0.46139427789877807,0.1574340067535337,0.15382540756812213,0.28153700077280663,0.329892114614743,0.22354098651198695,0.2158151694189553,0.6441432026202865,0.0,0.18513911746683953,0.21133711899731866,0.20961080433909618,0.40291118568708306,0.579299237028376,0.5260463479350604,0.6298278056997547,0.42501480855987894,0.5086264204509245,0.29266119815537117,0.3090829948421373,0.47171892013555483,0.4409672290080088,0.32262229079558247,0.3616433355945575,0.4143119758616818,0.4373259197457404,0.41859342791591114,0.425928493095286,0.4368185293679826,1.0,0.4342514364696093,0.29137822054491447,0.362998111061408
De philosophia,0.1912676435709424,0.02759880348134991,0.3346552506557272,0.3051860949736199,0.5088187956761623,0.1784373882036362,0.15309352694048617,0.24624769005755875,0.2908364477982499,0.1993086686117509,0.13571145394338024,0.6370325827263226,0.18513911746683953,2.220446049250313e-16,0.20049144823314524,0.20495955731397286,0.3694784991444009,0.5682450110465995,0.514217395371148,0.6214628735582681,0.3627839195877447,0.4774840368814981,0.2938047993984012,0.3157867451579879,0.4769430638890041,0.4511600198458223,0.3121769793255813,0.33866481670659776,0.4573352454337535,0.4730841345399447,0.45143637148662086,0.46228306092691596,0.4704501422552564,1.0,0.47447015256442615,0.3405741504129065,0.41664758070207186
In Vergilii Aeneide comentarii,0.23729328629488333,0.17789486131054477,0.3519366006065965,0.3396409517992647,0.5035931058196539,0.24576430030970275,0.2326570411690123,0.293323398888633,0.22421760869026508,0.2041568859222761,0.15314639276795328,0.5979597120447979,0.21133711899731866,0.20049144823314524,0.0,0.0178564163745647,0.35633734936129624,0.5284350892250224,0.48069348036768245,0.590210962159972,0.3346250412516635,0.437380727787514,0.3377145081501446,0.3240072619317985,0.41528960947667204,0.45138933983668184,0.31044516503622854,0.3514999289433476,0.47698183398600513,0.48291681872639636,0.4683485197528868,0.47854649465954335,0.48731928983732886,1.0,0.4670216961033675,0.36280862813663206,0.43020300574337844
In Vergilii Georgicis comentarii,0.24466323335344908,0.17989672765896558,0.36424805158713747,0.3467647110348493,0.5066831747769986,0.24577175382187444,0.2295813854097689,0.3159986431509535,0.20537223461063903,0.2122111276511438,0.17011041832436846,0.6102640311945451,0.20961080433909618,0.20495955731397286,0.0178564163745647,0.0,0.3853942068220224,0.5584886636097267,0.5060911283514218,0.6112306048161995,0.37087740628134835,0.47470210670164625,0.3521301212630005,0.3326526090823444,0.46048638063393177,0.45836569014409945,0.3398903311352096,0.3784012972705818,0.49192151298486475,0.5019567421627789,0.48885187878521086,0.4983845180796901,0.5064703593956498,1.0,0.4658511028257625,0.3657117711594521,0.4182887174378178
Adelphi,0.39670952087790745,0.34360807468115806,0.380340497041159,0.5166806174095869,0.6075475986535985,0.3803652894739813,0.44387119113564555,0.530771968507967,0.4200652155685086,0.4522492656105407,0.3470322538039051,0.6980237617755802,0.40291118568708306,0.3694784991444009,0.35633734936129624,0.3853942068220224,0.0,0.3070232885653932,0.26515739410766115,0.39760211615976204,0.12298425841643201,0.14733830908454149,0.3297375156246307,0.45616109009268613,0.5452913772203691,0.5906880487378112,0.30025652138219405,0.35563539680294176,0.5426192527211511,0.5382969077019986,0.5066686235898187,0.5285024422097171,0.5336299323396311,1.0,0.6449978018362336,0.3642894674563826,0.6374925789345836
Andria,0.5353059147339057,0.5486623545191788,0.5078152913600225,0.6309932414501991,0.7038999358929989,0.5336962361256204,0.5921319917367184,0.6375058147747065,0.5987485137717122,0.607324524433625,0.510265142473619,0.7818240439522469,0.579299237028376,0.5682450110465995,0.5284350892250224,0.5584886636097267,0.3070232885653932,0.0,0.11860957640860903,0.14282622471844275,0.2867513722507591,0.13417537387167577,0.4720625842777466,0.5990099067887893,0.6371384378559186,0.69606074218396,0.4434374749022454,0.4895362292431369,0.6336768271599731,0.6269808479261245,0.5995319012926583,0.6186859425852343,0.6250822935556997,1.0,0.7350027256242084,0.4850080585466151,0.7328734564211737
Eunuchus,0.5010200264648635,0.49717253470189726,0.4598163970487793,0.5881904638004483,0.6594018796372129,0.49274527934475865,0.5388250638509159,0.5980519432067876,0.5460547057113359,0.5560583717784819,0.46050097677812984,0.7590049758737853,0.5260463479350604,0.514217395371148,0.48069348036768245,0.5060911283514218,0.26515739410766115,0.11860957640860903,5.551115123125783e-16,0.04542935619287436,0.24401219464938917,0.06767123066404612,0.4195291184588069,0.5392969907297895,0.597223994706563,0.6468487032855802,0.4039204566816552,0.4513333859751216,0.607422759917757,0.6042801659683399,0.579458065894347,0.5955249029346461,0.6016254358469566,1.0,0.6899674926922504,0.44657053031952154,0.6820275066111225
Heautontimorumenos,0.6043554940649992,0.6070657677611793,0.554934332093543,0.6724094448775335,0.7340334450927717,0.5864945397571891,0.6204037740653587,0.676900909407849,0.6454561451462273,0.6504438564046078,0.5765305132071783,0.8097139626846135,0.6298278056997547,0.6214628735582681,0.590210962159972,0.6112306048161995,0.39760211615976204,0.14282622471844275,0.04542935619287436,0.0,0.35217307347487414,0.12289829638415972,0.5265727878797521,0.645529906146487,0.673109247423717,0.7247763437939626,0.5117301943200095,0.545363735403408,0.6629879075543108,0.659342934551847,0.6385534759972659,0.6527858990787833,0.6564236714634992,1.0,0.758365821474635,0.5408990157386091,0.7574414906768525
Hecyra,0.38071489610395015,0.3715372296657572,0.33861400880814674,0.46392692283363945,0.5770213953728835,0.37173547327934875,0.4153306450600205,0.4679209126225383,0.44927557373377724,0.423079104727655,0.2948135612145495,0.6899490552292837,0.42501480855987894,0.3627839195877447,0.3346250412516635,0.37087740628134835,0.12298425841643201,0.2867513722507591,0.24401219464938917,0.35217307347487414,0.0,0.1994556849291974,0.2884963611609511,0.4255690073358046,0.4456789329922086,0.5381640628380508,0.2394328378143764,0.2887921752140543,0.4832175770127257,0.4748737004589487,0.4481394719134222,0.46803587540463143,0.4766835609805725,1.0,0.5943275493124189,0.31366635421478906,0.5956897963379546
Phormio,0.48678084089721196,0.4563945650078717,0.46682954275001187,0.5931758496866244,0.674239749885519,0.4843637167518352,0.537393016730753,0.5854441443763578,0.5065698066937943,0.5328347822091919,0.43464027835147734,0.7386565256038793,0.5086264204509245,0.4774840368814981,0.437380727787514,0.47470210670164625,0.14733830908454149,0.13417537387167577,0.06767123066404612,0.12289829638415972,0.1994556849291974,0.0,0.42065521002117223,0.5359407357427342,0.575438806030407,0.6498626670881568,0.3783053780354022,0.4258493663204962,0.6124563177236331,0.6045188314088811,0.577890574508545,0.5966912849400763,0.6009767031690983,1.0,0.7120505652877782,0.46158303941364087,0.7142170691847718
"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",0.29783805781249995,0.27786241205394147,0.1331109821709231,0.12522549106028946,0.20785757430860385,0.20281948822105378,0.24252591343776864,0.37281250404691746,0.4391267429241299,0.2884360529191472,0.2014226570839024,0.7020561036551285,0.29266119815537117,0.2938047993984012,0.3377145081501446,0.3521301212630005,0.3297375156246307,0.4720625842777466,0.4195291184588069,0.5265727878797521,0.2884963611609511,0.42065521002117223,0.0,0.08730937495669011,0.22392006270447795,0.16302801016934954,0.05090280984897566,0.0538886845877925,0.24324100155437878,0.26150638073635213,0.23348698404663237,0.24632940138771287,0.2627450551427496,1.0,0.20625105323066595,0.09642358915529514,0.19521419879163826
Fasti,0.3659386683927628,0.30381847147006624,0.1849830402969771,0.06771909119180275,0.12022999024170822,0.25361947507323523,0.2807919036729274,0.3678507784607832,0.41360686285064563,0.2677383025999255,0.19570530911588802,0.7042158551576696,0.3090829948421373,0.3157867451579879,0.3240072619317985,0.3326526090823444,0.45616109009268613,0.5990099067887893,0.5392969907297895,0.645529906146487,0.4255690073358046,0.5359407357427342,0.08730937495669011,0.0,0.18211545845742538,0.06260276434647494,0.11699218923381693,0.08393578202868446,0.2712346514651027,0.2912245473162398,0.275785426077478,0.2808894977937785,0.3011635566339209,1.0,0.09514802843391557,0.18218732107917313,0.10369048428438177
Ibis,0.46356932795831296,0.47111748451213076,0.28690910021580207,0.1811672451652444,0.2324834143595852,0.4062944085972715,0.42299056190090356,0.3131189567733905,0.5623604813065006,0.3452713347825631,0.2532724823050079,0.7400312585612145,0.47171892013555483,0.4769430638890041,0.41528960947667204,0.46048638063393177,0.5452913772203691,0.6371384378559186,0.597223994706563,0.673109247423717,0.4456789329922086,0.575438806030407,0.22392006270447795,0.18211545845742538,0.0,0.17165820877575055,0.18022873875572054,0.15438525491135213,0.354345536551267,0.35848595595216326,0.34785517030809154,0.3514871140518452,0.3674993078029314,1.0,0.2209671354083671,0.3003440314914434,0.24428119289000727
Metamorphoses,0.497442284456736,0.4402478657714948,0.23619652399494284,0.06158409918366925,0.05429487213678319,0.37635780505705596,0.3827401555852098,0.4671277634804174,0.5137350298061021,0.36953100552163465,0.286756411965157,0.7677676776586566,0.4409672290080088,0.4511600198458223,0.45138933983668184,0.45836569014409945,0.5906880487378112,0.69606074218396,0.6468487032855802,0.7247763437939626,0.5381640628380508,0.6498626670881568,0.16302801016934954,0.06260276434647494,0.17165820877575055,0.0,0.1816107754630596,0.11127725384649867,0.2799669262523754,0.29989826007635356,0.28929627726297247,0.2896154305161054,0.3145980610494926,1.0,0.039467879912997605,0.2784902652382044,0.06731609614948386
Ex Ponto,0.2956505707164536,0.29391678890943695,0.16094597641312824,0.15771651293012634,0.2414962023615438,0.26003525564309793,0.29368433659806237,0.3931854534944683,0.424946517977812,0.32051470679358385,0.1964668740682568,0.6906804987359723,0.32262229079558247,0.3121769793255813,0.31044516503622854,0.3398903311352096,0.30025652138219405,0.4434374749022454,0.4039204566816552,0.5117301943200095,0.2394328378143764,0.3783053780354022,0.05090280984897566,0.11699218923381693,0.18022873875572054,0.1816107754630596,1.1102230246251565e-16,0.022805619424134727,0.2619879812936323,0.27110388596943136,0.241986728491553,0.25710360708422253,0.2740566370075832,1.0,0.2539242007434934,0.13538147905823972,0.2583143100271943
Tristia,0.3445117486470326,0.3218290846660422,0.16495115246268355,0.11461416932609769,0.17919843439967065,0.2840077254235269,0.30648737130577985,0.3892908451093694,0.44007333699696805,0.3362184269835504,0.20349227119790725,0.7076619627285341,0.3616433355945575,0.33866481670659776,0.3514999289433476,0.3784012972705818,0.35563539680294176,0.4895362292431369,0.4513333859751216,0.545363735403408,0.2887921752140543,0.4258493663204962,0.0538886845877925,0.08393578202868446,0.15438525491135213,0.11127725384649867,0.022805619424134727,1.1102230246251565e-16,0.25227533453942386,0.26368675153581145,0.23826300374085363,0.2494989502090863,0.2689060224250328,1.0,0.18643740334326886,0.1572750737371842,0.2039785683387465
B1,0.45802405144166236,0.45225095644983704,0.1465290923652509,0.24988569277349137,0.1841824659412451,0.2805329979097082,0.2903827696427014,0.485381608532671,0.5714312407478441,0.4276674520135334,0.38515376406635715,0.7713170572251336,0.4143119758616818,0.4573352454337535,0.47698183398600513,0.49192151298486475,0.5426192527211511,0.6336768271599731,0.607422759917757,0.6629879075543108,0.4832175770127257,0.6124563177236331,0.24324100155437878,0.2712346514651027,0.354345536551267,0.2799669262523754,0.2619879812936323,0.25227533453942386,0.0,0.004712482254835115,0.007086380598530395,0.003573574927035028,0.005103392550066532,1.0,0.29989934123223927,0.2981730103617273,0.2893420327869105
P3,0.47314778765691334,0.4677106646521054,0.15951554718247163,0.272444061673912,0.20229698246393657,0.30277436228655796,0.3129934770682773,0.4966476238010694,0.5832849159906957,0.4485383008523931,0.3950298611380718,0.7723847743232171,0.4373259197457404,0.4730841345399447,0.48291681872639636,0.5019567421627789,0.5382969077019986,0.6269808479261245,0.6042801659683399,0.659342934551847,0.4748737004589487,0.6045188314088811,0.26150638073635213,0.2912245473162398,0.35848595595216326,0.29989826007635356,0.27110388596943136,0.26368675153581145,0.004712482254835115,3.3306690738754696e-16,0.004143474828128602,0.0028906425638741684,0.002360055894604529,1.0,0.32520485756415174,0.32003478184234213,0.3184482408784455
W1,0.4535878560497104,0.44430380898410526,0.14195908803668789,0.2596832512064531,0.19805895213028146,0.28786946021639226,0.29554725877084187,0.4874537542192987,0.5656779912380903,0.43994708939719973,0.37865167399330424,0.7654166990264649,0.41859342791591114,0.45143637148662086,0.4683485197528868,0.48885187878521086,0.5066686235898187,0.5995319012926583,0.579458065894347,0.6385534759972659,0.4481394719134222,0.577890574508545,0.23348698404663237,0.275785426077478,0.34785517030809154,0.28929627726297247,0.241986728491553,0.23826300374085363,0.007086380598530395,0.004143474828128602,0.0,0.003391663406731915,0.0046429330087126575,1.0,0.3191007900246693,0.2988907571268644,0.31206365556604987
To,0.45870747369806153,0.45638864178559446,0.15084769162145184,0.2612523419253957,0.19562787980379492,0.29205466699544025,0.30159527599260105,0.49148933626586366,0.575558419945458,0.44055848453663626,0.38684261541072507,0.7706467272472817,0.425928493095286,0.46228306092691596,0.47854649465954335,0.4983845180796901,0.5285024422097171,0.6186859425852343,0.5955249029346461,0.6527858990787833,0.46803587540463143,0.5966912849400763,0.24632940138771287,0.2808894977937785,0.3514871140518452,0.2896154305161054,0.25710360708422253,0.2494989502090863,0.003573574927035028,0.0028906425638741684,0.003391663406731915,0.0,0.0035497097874856998,1.0,0.31667940902629343,0.30948916862320763,0.30923538349779134
P5,0.4694335751131973,0.4644581915940066,0.16199422672181985,0.28487547429385185,0.2136149734938677,0.3014381932027421,0.30842364158382307,0.49714851476944255,0.5815058416738002,0.45042174391778567,0.40064977188904083,0.7736383235309299,0.4368185293679826,0.4704501422552564,0.48731928983732886,0.5064703593956498,0.5336299323396311,0.6250822935556997,0.6016254358469566,0.6564236714634992,0.4766835609805725,0.6009767031690983,0.2627450551427496,0.3011635566339209,0.3674993078029314,0.3145980610494926,0.2740566370075832,0.2689060224250328,0.005103392550066532,0.002360055894604529,0.0046429330087126575,0.0035497097874856998,0.0,1.0,0.3414677282913614,0.32354686054298387,0.3331766536001941
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Aeneid,0.503937938636833,0.46948062668868795,0.24708203010493524,0.0617506015639927,0.05971132301356141,0.35922297157282956,0.37087422214076216,0.4748386404453977,0.5605480731581238,0.3490747527940309,0.3178845940843551,0.7827419092744159,0.4342514364696093,0.47447015256442615,0.4670216961033675,0.4658511028257625,0.6449978018362336,0.7350027256242084,0.6899674926922504,0.758365821474635,0.5943275493124189,0.7120505652877782,0.20625105323066595,0.09514802843391557,0.2209671354083671,0.039467879912997605,0.2539242007434934,0.18643740334326886,0.29989934123223927,0.32520485756415174,0.3191007900246693,0.31667940902629343,0.3414677282913614,1.0,1.1102230246251565e-16,0.2520565587477861,0.02758846888359423
Eclogues,0.3043588671945079,0.33079056589088907,0.208276092213854,0.1855154982354077,0.296009243393478,0.1985851136757244,0.2681501599376147,0.38252915289188494,0.5130166169048245,0.29835935956769233,0.2515395595084893,0.7165678303149757,0.29137822054491447,0.3405741504129065,0.36280862813663206,0.3657117711594521,0.3642894674563826,0.4850080585466151,0.44657053031952154,0.5408990157386091,0.31366635421478906,0.46158303941364087,0.09642358915529514,0.18218732107917313,0.3003440314914434,0.2784902652382044,0.13538147905823972,0.1572750737371842,0.2981730103617273,0.32003478184234213,0.2988907571268644,0.30948916862320763,0.32354686054298387,1.0,0.2520565587477861,0.0,0.21426968152601666
Georgicon,0.4469160252237535,0.4116866585721207,0.23710175388145305,0.06249073464396682,0.08198540211128924,0.3005552654609869,0.3100387147954844,0.42457103245517236,0.532315294060882,0.30928903682886344,0.2812534810891234,0.7635096453162428,0.362998111061408,0.41664758070207175,0.43020300574337855,0.4182887174378178,0.6374925789345836,0.7328734564211737,0.6820275066111224,0.7574414906768525,0.5956897963379546,0.7142170691847719,0.19521419879163815,0.10369048428438177,0.24428119289000727,0.06731609614948408,0.2583143100271943,0.2039785683387464,0.2893420327869105,0.3184482408784455,0.31206365556605,0.30923538349779134,0.3331766536001939,1.0,0.02758846888359412,0.21426968152601666,2.220446049250313e-16
