,De contemptu mundi,Elementa philosophiae,Elegia,Alexandreis,Bucolicum carmen,Carmina Burana,Rota Veneris,Ars grammatica,Commentarium in Martiani Capellae «De nuptiis Mercurii et Philologiae» I-II,De excidio Troiae historia,De nuptiis Philologiae et Mercurii,Commentarius in Vergilii Aeneidos libros,Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,De philosophia,In Vergilii Aeneide comentarii,In Vergilii Georgicis comentarii,Adelphi,Andria,Eunuchus,Heautontimorumenos,Hecyra,Phormio,"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",Fasti,Ibis,Metamorphoses,Ex Ponto,Tristia,B1,P3,W1,To,P5,F,Aeneid,Eclogues,Georgicon
Ibis,0.5012591002789036,0.49585699996289123,0.319490789983667,0.2818797157828765,0.2636823916241695,0.4630332497325116,0.46616936413559695,0.34664349018837215,0.5915124057995507,0.38556165601099246,0.2897286091367781,0.7488096674614229,0.4978807877196878,0.6298816388482973,0.4395322176150648,0.4879198204580798,0.6678208775079579,0.6902274660915388,0.6852032533978403,0.7353209103808623,0.583386669286758,0.7451913958053789,0.24839986483364007,0.20564171841703438,0.0,0.19372440820856762,0.199574310617035,0.17321636322442246,0.3829865661255035,0.38868820856152,0.3796183377810769,0.38304280045342665,0.397393453016627,1.0,0.2510897064734645,0.34506182789607953,0.27452540304029205
Metamorphoses,0.5156681355060915,0.44975820491556295,0.2532715541791194,0.15008871556567227,0.0625369391347258,0.41723031105450836,0.4065802881785462,0.47361308855433215,0.5296757040559763,0.3848763842664561,0.29638615098577226,0.7669694551992046,0.45080813824209576,0.5991927113198627,0.4543237233655566,0.4670881781992303,0.6900450371859829,0.7307478079037364,0.7138642085686476,0.7692916465268125,0.6410273135938285,0.7821667550796124,0.16872512952464014,0.06757872013319055,0.19372440820856762,0.0,0.18795038135721387,0.1185334017833497,0.292590641882004,0.3126755157571637,0.3037200160553746,0.30333369237084506,0.3267294882073597,1.0,0.04491723874700304,0.30320320686662317,0.07305780752805124
Ex Ponto,0.32842581889605105,0.31477418508551824,0.17847550001405177,0.2417611680410987,0.24859172941490293,0.3132672757804904,0.32653098997645025,0.406721146560016,0.4506475473678997,0.345488928037633,0.21624808712856747,0.6938622097012357,0.3384313682200363,0.5039988297885927,0.32309164029385706,0.3587529378323494,0.4764072454987226,0.5133070236804542,0.523250598264051,0.5952845989511711,0.4142058643919725,0.6183042408701547,0.05993831636326363,0.12694777305602134,0.199574310617035,0.18795038135721387,0.0,0.026194302636725952,0.27072030449712614,0.2805394602712492,0.2535064925468725,0.26767239259874476,0.28330046400131215,1.0,0.2640377557994896,0.16513993883236244,0.27089460346631766
Tristia,0.3735744870988428,0.3406766496698391,0.18241224532928035,0.20390150976745047,0.18715117592920238,0.3350287374329538,0.33786694894220204,0.40238624344009755,0.46432469177431157,0.3595989642889542,0.2220815968114841,0.7101683108776023,0.37601831040548883,0.5223271972661199,0.36228298108029766,0.3949563511454315,0.5176078879364787,0.5530138793370347,0.5604868092308848,0.6227722762116322,0.451782374110714,0.646923003895036,0.06251634713634768,0.09453520862293086,0.17321636322442246,0.1185334017833497,0.026194302636725952,1.1102230246251565e-16,0.26203631336112665,0.27399316548486097,0.2503652413546277,0.2611558637761028,0.27928688305559246,1.0,0.1977591906616053,0.18308219218577126,0.21705244723365358
B1,0.4846026279433814,0.4710018354698645,0.16173106609876864,0.3297018229934209,0.1981363276800321,0.33325865102505114,0.32667759424258347,0.499013463353407,0.5921779120478483,0.4506934215668882,0.4041149397591921,0.7748796828587534,0.42863934005180804,0.6109210001527525,0.48940548679581686,0.5090268755803722,0.6569535719427525,0.6793754644919585,0.6855514712631832,0.7208308064478137,0.602779581088537,0.7612360308526497,0.254876541758019,0.2870901065672634,0.3829865661255035,0.292590641882004,0.27072030449712614,0.26203631336112665,4.440892098500626e-16,0.005194663941042954,0.0076035540978739435,0.004196014663770287,0.005668174736895293,1.0,0.31681825440532807,0.3335241015966297,0.3068932681757208
P3,0.4991290340815798,0.48633192315241225,0.17493392333545532,0.34998113644288575,0.21619164151640524,0.3538739204200002,0.3486438790707669,0.5103811434421985,0.6036567064322329,0.470468741093067,0.4142078407936375,0.776141108116329,0.45119401829608885,0.6225355638870529,0.49565640285123247,0.5191761601825902,0.6541758905089456,0.6739872142606111,0.683306702183091,0.7182705274424191,0.5971437925068122,0.756634195092114,0.2729638197208657,0.30666975790388695,0.38868820856152,0.3126755157571637,0.2805394602712492,0.27399316548486097,0.005194663941042954,6.661338147750939e-16,0.004681692654820435,0.003387197299421607,0.003038688027394043,1.0,0.3414279275434343,0.3549366348672608,0.33539654195049406
W1,0.4818239314455224,0.46509469193148933,0.158796305524614,0.3400645916090934,0.21315965674494652,0.3411235029467369,0.33336903420245656,0.5025806865035154,0.5880290221798332,0.46376826794312254,0.3998510666898957,0.769855980247786,0.43433168006306155,0.6079423023797025,0.48273076581183316,0.5077722480823351,0.631342442936601,0.6508458143851441,0.6641407116639619,0.7016720984745225,0.5773130312865684,0.7408708340334194,0.2470379163202503,0.2930329004347756,0.3796183377810769,0.3037200160553746,0.2535064925468725,0.2503652413546277,0.0076035540978739435,0.004681692654820435,4.440892098500626e-16,0.003934268899199123,0.005243962279880776,1.0,0.33688487250833954,0.33595064613430925,0.3305115744545055
To,0.4854689514584146,0.47557522722491063,0.16685715276451252,0.34085158160309037,0.21031241288579483,0.34419976460889734,0.3384454269072914,0.5054605342618848,0.5966864524734359,0.46395638258648053,0.40676553150985795,0.7746364115004314,0.4402401651706901,0.614900817343375,0.49186849000719823,0.5161241419864804,0.6466845967541794,0.6668824700099697,0.6762766223955827,0.7129340248408926,0.5917664855689193,0.7518850796726313,0.25901402428010456,0.2973115342451105,0.38304280045342665,0.30333369237084506,0.26767239259874476,0.2611558637761028,0.004196014663770287,0.003387197299421607,0.003934268899199123,0.0,0.004198311311177871,1.0,0.33397119280542487,0.3448679676874671,0.3271551643744993
P5,0.4951756999615281,0.48313111244116314,0.17736041875459085,0.3610602002863058,0.2270075026332109,0.3526556440940237,0.3441472400535992,0.5107412001262176,0.6019760466967159,0.47241827378941614,0.4196073907040109,0.7773242593872449,0.45002824496281135,0.6205907562252069,0.4998451001877724,0.5235253180643658,0.6505952442640843,0.672224815420672,0.6811239051520487,0.7156889823139841,0.5981719675248443,0.7543524750842068,0.2742057048670762,0.31600933982089696,0.397393453016627,0.3267294882073597,0.28330046400131215,0.27928688305559246,0.005668174736895293,0.003038688027394043,0.005243962279880776,0.004198311311177871,0.0,1.0,0.35694711748740515,0.35791127041523474,0.349583682708555
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Aeneid,0.5252146144024867,0.48206154018408276,0.2677136578300052,0.151700172840748,0.07040926860910246,0.4050346899423475,0.3990553926536081,0.4846569162933283,0.5769400126126882,0.36520051747457605,0.33068742943883445,0.7814560505357903,0.4481455143506551,0.6186350836590371,0.46958077869432,0.476406658817762,0.731788665950387,0.7652687665549638,0.7492056141146888,0.7980087836791411,0.6849529179752277,0.8210383277268365,0.21507505129841864,0.10425255819381818,0.2510897064734645,0.04491723874700304,0.2640377557994896,0.1977591906616053,0.31681825440532807,0.3414279275434343,0.33688487250833954,0.33397119280542487,0.35694711748740515,1.0,3.3306690738754696e-16,0.2801997805823948,0.03447393400978893
Eclogues,0.3570449497217346,0.3658106629552108,0.2526008171919609,0.2904474240082213,0.3124872869181903,0.27835159914564234,0.32409867435356465,0.4131939132476614,0.5462138379684978,0.3421696518442958,0.2876422857911277,0.7264207653529415,0.3311264510445532,0.5356709975173146,0.3902507299408299,0.3980626060772894,0.5362187314929372,0.560947763924679,0.568512074917615,0.6299518088937279,0.4845889998685995,0.6771382713285272,0.12623103101496558,0.21465122537417836,0.34506182789607953,0.30320320686662317,0.16513993883236244,0.18308219218577126,0.3335241015966297,0.3549366348672608,0.33595064613430925,0.3448679676874671,0.35791127041523474,1.0,0.2801997805823948,0.0,0.24215146268532095
Georgicon,0.4710254864127247,0.4224314651818002,0.2598004174028563,0.155116927034732,0.09151332038353766,0.3515210688900722,0.341376872036832,0.43389027941110947,0.5488035441572992,0.32923623221772036,0.2920207586913204,0.7635031022410528,0.37808408320330156,0.5742320524583324,0.4351231070961731,0.42756953262647024,0.7270296436634214,0.7636241464382726,0.7430413007497472,0.7972285916370337,0.6860899256946917,0.8227642452121373,0.2060987538036726,0.11510013287029364,0.27452540304029216,0.07305780752805147,0.27089460346631744,0.21705244723365325,0.3068932681757208,0.33539654195049406,0.3305115744545055,0.32715516437449954,0.3495836827085549,1.0,0.03447393400978893,0.24215146268532084,0.0
